latitude,longitude,violation_time,violation_type,issue_date
40.738602,-73.915256,19:18,Expired Meter,2024-02-27
40.505988,-73.920434,22:32,Parking in No Standing Zone,2023-03-21
40.695922,-74.134067,10:42,Expired Meter,2023-01-13
40.783299,-73.806402,09:41,No Standing,2023-09-10
40.66139,-73.739231,06:15,Fire Hydrant,2023-11-11
40.542867,-74.172379,03:09,Parking in No Standing Zone,2022-01-19
40.916819,-74.188642,10:44,Street Cleaning,2024-02-10
40.732395,-73.857596,20:42,Bus Stop,2023-07-04
40.798473,-74.090068,20:02,Street Cleaning,2024-04-16
40.546305,-74.152115,08:24,Expired Meter,2022-01-02
40.835071,-74.00014,10:28,Expired Meter,2023-12-28
40.836507,-73.842711,10:58,Expired Registration,2024-07-22
40.859553,-74.15632,02:31,Street Cleaning,2022-05-14
40.542623,-73.765087,15:17,Double Parking,2022-09-20
40.794689,-74.025636,22:21,Expired Registration,2022-11-12
40.641605,-74.257571,06:09,Street Cleaning,2023-09-07
40.776893,-73.779862,16:25,Bus Stop,2024-09-09
40.914796,-73.916916,23:51,No Parking,2024-04-14
40.67767,-73.857335,14:02,Blocking Driveway,2024-05-18
40.623813,-74.031521,13:59,Fire Hydrant,2024-02-16
40.879789,-73.918986,18:14,Fire Hydrant,2022-06-27
40.593921,-73.761012,18:16,No Standing,2022-04-22
40.594214,-73.962574,14:15,No Standing,2022-04-27
40.478391,-74.232414,17:26,No Parking,2022-05-18
40.698271,-73.726884,19:42,No Parking,2024-05-25
40.696019,-73.934956,09:49,Parking in No Standing Zone,2024-11-18
40.853874,-73.741951,10:11,Bus Stop,2023-09-24
40.766216,-74.25116,20:15,Fire Hydrant,2023-02-11
40.486508,-74.186537,05:42,Blocking Driveway,2024-12-09
40.773131,-74.026918,05:23,Parking in No Standing Zone,2023-04-24
40.814194,-74.097759,20:04,Parking in No Standing Zone,2024-12-18
40.910035,-73.771231,08:11,Parking in No Standing Zone,2022-04-03
40.814109,-74.070522,16:07,Fire Hydrant,2024-09-15
40.771453,-74.103613,02:22,Expired Meter,2022-06-26
40.648145,-74.153338,19:51,Parking in No Standing Zone,2023-12-01
40.914133,-74.168427,22:34,Double Parking,2023-03-17
40.688119,-73.742462,10:54,No Standing,2024-06-01
40.826331,-74.017517,05:12,Expired Registration,2024-07-07
40.758023,-73.826966,23:14,Fire Hydrant,2024-12-03
40.722793,-74.003297,06:57,No Parking,2023-11-12
40.493414,-74.154019,21:59,Street Cleaning,2024-06-01
40.762965,-74.026941,14:05,Expired Meter,2022-06-28
40.848498,-73.92687,04:30,Fire Hydrant,2024-02-19
40.721088,-73.950919,01:50,Street Cleaning,2023-02-20
40.585706,-73.959033,03:03,Blocking Driveway,2023-05-02
40.770055,-73.701292,12:09,Blocking Driveway,2024-05-27
40.627042,-74.028899,02:31,Blocking Driveway,2022-09-12
40.802544,-74.031781,05:45,Parking in No Standing Zone,2022-05-11
40.860156,-73.738721,03:23,Parking in No Standing Zone,2024-10-28
40.519288,-74.111492,05:36,Double Parking,2023-06-04
40.733697,-74.215053,17:48,Bus Stop,2022-05-10
40.879291,-74.214592,22:34,Blocking Driveway,2024-09-19
40.876362,-73.891531,01:19,No Standing,2022-07-25
40.518324,-74.072904,02:06,Expired Registration,2024-01-05
40.479165,-73.761073,11:25,Bus Stop,2022-08-26
40.524453,-74.170375,10:10,Expired Meter,2024-04-03
40.762863,-73.941191,00:30,Double Parking,2022-11-26
40.798195,-74.188334,07:26,No Parking,2024-11-17
40.777357,-73.770197,06:31,Bus Stop,2024-12-25
40.582129,-74.019014,06:52,Bus Stop,2024-11-13
40.606249,-74.182999,09:17,Double Parking,2024-07-19
40.748733,-73.762099,20:38,Fire Hydrant,2024-07-09
40.478039,-74.195067,08:44,Expired Meter,2024-04-24
40.731226,-73.804069,07:08,No Parking,2024-02-22
40.579023,-74.119427,21:25,Expired Meter,2022-12-03
40.90229,-74.104592,20:13,Parking in No Standing Zone,2022-10-01
40.842753,-74.251412,14:09,Expired Meter,2022-06-07
40.796243,-73.820187,12:42,Bus Stop,2023-06-14
40.776874,-74.011366,06:24,Street Cleaning,2022-11-05
40.560158,-73.887086,15:17,No Standing,2024-04-16
40.49894,-74.257392,01:47,Fire Hydrant,2023-03-02
40.708189,-74.145215,09:17,Expired Meter,2022-05-05
40.664992,-74.251408,14:22,Blocking Driveway,2024-02-19
40.760999,-74.008052,15:24,Blocking Driveway,2024-05-27
40.548034,-74.13587,07:41,Fire Hydrant,2022-01-25
40.646693,-73.707946,04:07,Blocking Driveway,2024-09-21
40.794891,-73.967443,21:33,Blocking Driveway,2024-02-09
40.805967,-74.247759,09:16,Double Parking,2024-02-08
40.810956,-73.885639,16:58,Expired Meter,2024-10-19
40.753634,-73.712998,10:49,Bus Stop,2022-03-01
40.662163,-74.068418,03:46,Blocking Driveway,2023-04-06
40.794732,-74.021737,06:40,No Standing,2024-05-19
40.772262,-73.722383,03:24,Fire Hydrant,2024-10-12
40.752357,-73.761713,10:22,Fire Hydrant,2023-01-28
40.811479,-73.9616,17:01,Parking in No Standing Zone,2023-04-14
40.522825,-73.758547,01:13,Fire Hydrant,2022-07-28
40.658921,-73.702659,17:28,Expired Meter,2022-02-22
40.574566,-74.13924,08:00,Expired Registration,2023-02-02
40.657503,-73.705252,06:05,Street Cleaning,2024-10-15
40.883954,-73.917302,19:34,Double Parking,2022-05-26
40.496844,-73.874158,22:46,No Parking,2024-03-22
40.885126,-73.985589,03:05,Bus Stop,2022-07-11
40.733983,-73.742408,22:22,Street Cleaning,2023-01-14
40.809015,-73.948303,03:40,Expired Registration,2022-01-24
40.486803,-74.105313,23:02,Expired Meter,2022-03-08
40.563616,-74.142292,01:42,Fire Hydrant,2022-05-15
40.57672,-74.183946,06:23,Blocking Driveway,2022-12-24
40.844855,-74.017841,05:30,No Standing,2024-02-27
40.480756,-74.049847,13:06,Parking in No Standing Zone,2024-03-22
40.813897,-74.140776,13:14,Expired Meter,2022-07-04
40.594555,-73.96843,18:57,Expired Registration,2024-11-17
40.910736,-73.763875,21:36,Double Parking,2022-10-18
40.897183,-74.021716,10:16,Expired Registration,2024-08-09
40.571668,-73.849341,09:24,Bus Stop,2022-04-13
40.682035,-74.208244,22:08,No Parking,2024-02-26
40.578531,-73.867859,12:58,Expired Registration,2022-09-16
40.79102,-73.802807,17:56,Double Parking,2022-09-06
40.829095,-74.124742,19:34,Parking in No Standing Zone,2022-09-28
40.583706,-73.950543,02:16,Blocking Driveway,2023-09-18
40.62358,-74.183016,15:54,Double Parking,2022-01-14
40.538901,-73.817711,16:09,Expired Registration,2024-11-03
40.672121,-74.02326,23:48,Street Cleaning,2024-09-03
40.680288,-73.878436,00:49,No Parking,2023-01-02
40.818689,-73.873103,10:10,Expired Registration,2024-01-03
40.513084,-73.874739,17:41,Street Cleaning,2023-02-15
40.5026,-73.906646,04:22,Street Cleaning,2024-01-24
40.644256,-74.194761,09:16,Expired Meter,2024-11-10
40.514835,-73.805008,17:30,Blocking Driveway,2024-11-19
40.693599,-73.750541,09:32,Expired Registration,2022-03-06
40.824414,-74.083605,13:29,No Parking,2023-01-17
40.496833,-74.231806,12:22,Street Cleaning,2024-05-08
40.516441,-73.854658,12:24,Expired Registration,2023-09-05
40.531519,-74.028372,10:23,No Parking,2023-09-08
40.638606,-73.800084,01:35,No Parking,2024-07-24
40.752532,-74.229468,19:54,Expired Registration,2022-04-14
40.723147,-73.913773,20:54,Bus Stop,2022-10-25
40.558734,-74.223056,12:16,Bus Stop,2023-01-04
40.532101,-73.948578,08:40,Blocking Driveway,2024-12-01
40.900939,-73.899422,07:33,Double Parking,2024-08-16
40.643834,-73.832335,12:17,Double Parking,2024-11-03
40.54557,-74.222488,21:18,Expired Meter,2024-07-20
40.707063,-73.898635,13:19,Expired Meter,2024-12-10
40.486516,-73.767753,23:46,Bus Stop,2024-03-12
40.667077,-74.200943,01:52,No Standing,2023-02-15
40.605773,-73.71034,11:48,Blocking Driveway,2023-03-12
40.858734,-74.235456,21:23,Street Cleaning,2023-04-24
40.716635,-74.154648,21:05,Fire Hydrant,2022-12-01
